id,name,description,price,stock,images,category,product_ID
8407cfe3-3ea2-46a8-989f-5ce673b246c1,Patriotic Stripe Tablecloth for Outdoor Gatherings,"Elevate your outdoor dining experience with our DII Patriotic Stripe Tablecloth. Made from a thick and durable material, this vibrant tablecloth is perfect for patriotic holidays like Memorial Day and 4th of July. The unique stripe pattern adds a touch of American charm, making it an ideal choice for backyard barbecues and outdoor gatherings. The tablecloth is easy to clean and maintain, and it's also easy to coordinate with our matching napkins. Whether you're hosting a casual dinner or a festive celebration, this tablecloth is sure to impress. Its high-quality construction and beautiful design make it a must-have for any outdoor entertaining enthusiast.",24.99,42,,Home & Garden,51480
34e8501e-dc4e-420a-8be5-87d0f68a4dca,Vibrant Soft Throw Pillows,"Elevate your home decor with our Vibrant Soft Throw Pillows. Made from super soft materials, these pillows are perfect for adding a pop of color and warmth to any room. Their vibrant colors and plush texture are sure to delight both kids and adults alike. The pillows are available in good size and feature a nice look, making them an ideal choice for guest bedrooms or living rooms. With excellent packaging and no risk of damage, you can trust that our pillows will arrive in great condition.",15.99,43,,Home & Garden,53585
e564591b-3428-47e8-b2ab-3da161e59675,Thermal Blockout Drapes with Soft Fabric,"Elevate your home decor with our Thermal Blockout Drapes, crafted from soft and rich fabric that blocks out sunlight and insulates your space. With a rich color palette and matching backside, these drapes make a stylish statement in any room. Made with thermal qualities, they help regulate temperature and keep your space cozy. Easy to hang and maintain, these drapes are a great value for their quality and price. Perfect for bedrooms, living rooms, or any space that needs a little extra light control.",49.99,27,,Home & Garden,54923
95bed8bf-3ec7-495a-9d44-7c3209d3fee6,Insulated 17oz Leakproof Water Bottle,"Stay hydrated and refreshed on-the-go with our Insulated 17oz Leakproof Water Bottle. This stylish and functional water bottle is designed to keep your drinks hot or cold for hours. Made from durable and BPA-free materials, it's perfect for daily use. With a leakproof design, you can sip your favorite drink without worrying about spills. The comfortable grip and ergonomic handle make it easy to carry, while the marble color adds a touch of elegance. Whether you're driving around, walking, or working out, this water bottle is the perfect companion to help you stay hydrated and focused.",19.99,27,,Kitchen & Dining,57458
3eec0361-310a-422d-b906-12577daa6669,Colorful Aqua Blooms Water Beads for Home Decoration,"Bring a touch of magic to your home with our Colorful Aqua Blooms Water Beads. These vibrant, non-toxic beads are perfect for adding a pop of color to any room. With 11 different colors to choose from, you can create a unique and eye-catching display. Simply add water to the small packet and watch as they expand into a beautiful, flowing effect. Use them alone in a vase or pair them with flowers for a stunning centerpiece. Our Aqua Blooms are safe for plants and can be reused multiple times, making them a fun and eco-friendly addition to your home. Whether you're a parent looking for a fun activity for your kids or a homeowner seeking a unique decorative element, our Colorful Aqua Blooms Water Beads are sure to delight.",14.99,47,,Home & Garden,57709
128c4f25-6f93-4df8-9019-0dfdfd8c225b,Premium Wooden Rocking Chair,"Elevate your outdoor living space with our Premium Wooden Rocking Chair, crafted with high-quality wood and durable upholstery. This stylish chair boasts a sturdy design, featuring a comfortable upholstered seat and backrest, with adjustable armrests for optimal comfort. The wooden frame is carefully crafted to provide long-lasting durability, with a classic design that complements any outdoor setting. With its tall and comfortable design, this chair is perfect for relaxing on your patio, porch, or deck. Enjoy the warmth and coziness of this beautiful rocking chair, and experience the perfect blend of style and functionality.",149.99,42,,Home & Garden,57778
a23dca05-d973-4a78-ad9a-933a3031c439,Spooky Season Table Centerpiece,"Elevate your Halloween decor with our Spooky Season Table Centerpiece, a delightful and high-quality addition to any autumnal celebration. Made with exceptional craftsmanship, this piece is perfect for showcasing your festive spirit. Its adorable design looks fabulous on any tablecloth, and its quality surpasses expectations. Whether you're a fan of Halloween or just love the fall season, this centerpiece is sure to impress your guests. With its cute and playful design, it's the perfect conversation starter for your Halloween party. Highly recommended for its beauty and durability.",24.99,42,,Home & Garden,58319
67761352-8792-483b-8d65-959b7a4df7d4,Lenox Holiday Melamine Dinnerware Set,"Bring the joy of the holiday season to your table with the Lenox Holiday Melamine Dinnerware Set. This beautiful and sturdy set features a festive holly design, perfect for a merry Christmas dinner or any special occasion. Made from high-quality melamine, these dinner plates are safe for little ones to use and easy to clean. With a nice weight and size, they're perfect for serving a little or a lot. The set's acrylic construction ensures durability and resistance to chips and cracks, while its festive appearance adds a touch of holiday cheer to your table. Whether you're hosting a large family gathering or a small dinner party, the Lenox Holiday Melamine Dinnerware Set is the perfect choice.",49.99,67,,Kitchen & Dining,59180
99e82752-7492-489d-835b-9568a0668db2,Christmas Holly Leaf Tablecloth and Napkin Set,"Add a touch of festive cheer to your holiday gatherings with this elegant Christmas tablecloth and napkin set. Made from 100% cotton, this soft and durable tablecloth features a striking design with white holly leaves on a rich cherry-colored background. The tablecloth has a nice weight to it and lays flat on the table, making it perfect for casual dining rooms. The set also includes matching napkins that are prettier than the picture and are sure to make a beautiful addition to your holiday table. With its festive design and high-quality materials, this tablecloth and napkin set is an attractive addition to any home decor. It's easy to care for and can be washed and dried without fraying, pulling, or snagging. The set is a great way to add a pop of color and festive spirit to your holiday gatherings.",29.99,43,,Home & Garden,60630
3cbff6af-6cb8-4340-aef7-5488c95e95ac,Premium Kitchen Essentials Bundle,"Elevate your cooking experience with our comprehensive kitchen bundle, featuring a set of durable containers and a precision shaker. Perfect for meal preppers, home cooks, and professional chefs alike, this package includes everything you need to take your culinary skills to the next level. The containers are designed with convenience and organization in mind, making it easy to store and transport ingredients. The precision shaker is ideal for mixing and blending a variety of sauces, dressings, and marinades. Don't forget to explore the accompanying digital resources, including a 21-day meal planning guide and a comprehensive recipe e-book, to help you get the most out of your kitchen essentials.",49.99,43,,Kitchen & Dining,61865
4132a6e8-c689-4b10-a76a-3a57d79e5223,Premium Quality Long Apron for Kitchen and Baking,"Our long apron is designed for durability, comfort, and versatility. Made from a high-quality 65% Cotton, 35% Polyester material, it's resistant to fading, shrinking, and ironing. The apron features long, easy-to-wash strips, a double neck strap, and adjustable ties for a perfect fit on S, M, and L sizes. The two deep pockets at the front provide ample space for storing utensils, recipes, or cleaning supplies. Perfect for bakers, chefs, and anyone who loves cooking or working in the kitchen. With its attractive design and generous size, this apron is sure to become your favorite.",24.99,43,,Kitchen & Dining,62155
36bd70da-42de-4c6e-8cde-1f0d0d251a7c,Mattress Moving Bag - Queen Size Protection,"Protect your queen size mattress from scratches and damage during moves with our durable mattress moving bag. Made to withstand rough handling, this bag is perfect for apartment moves, U-haul vans, and elevator transfers. Its versatility and protection make it a lifesaver for both you and your belongings. With a simple and convenient design, it's easy to use and will save you time and effort. The bag is designed to fit your queen size mattress snugly and has been praised by customers for its durability and effectiveness.",29.99,43,,Home & Garden,62447
c85aa4e6-abd5-4ae7-a3f7-b8d660d78a30,Smart Spark Igniter Kitchen Tool,"Elevate your cooking experience with the Smart Spark Igniter, a convenient and safe kitchen gadget perfect for anyone who loves to cook. This compact and easy-to-use tool is designed to make life in the kitchen easier, allowing you to quickly and effortlessly ignite your burners. Its sleek design and affordable price make it an excellent addition to any kitchen, and its value is clear in the many positive reviews from satisfied customers. With its simple and intuitive operation, this product is a must-have for home cooks and professional chefs alike.",24.99,43,,Kitchen & Dining,63183
9327ef28-9c67-4a81-9348-862187164175,Cute Couple's Kitchen Apron Set,"Create a fun and romantic cooking experience with our adorable Couple's Kitchen Apron Set. Made from a lightweight poly cotton blend, these aprons are perfect for casual cooking and entertaining. The stylish design features cute phrases like 'Mr. est. 2016' and 'Mrs. est. 2016', making them a great gift for newlyweds or couples who love to cook together. The sturdy straps and well-made construction ensure durability and comfort. Whether you're a busy couple or a hostess extraordinaire, our apron set is a thoughtful and practical addition to your kitchen.",19.99,43,,Kitchen & Dining,63232
